row ID;row m/z;row retention time;row identity (all IDs);LN-380.mzXML Peak area;
339;959.4576416015625;15.918066666666666;;61263.07273882958;
340;766.54736328125;14.52115;;92689.84903393526;
341;655.3408813476562;5.577483333333333;C39H46N2O7 - C32H50N2O12 - C26H54O18;78380.83554702754;
342;742.5490112304688;14.077216666666667;;83634.86346313474;
343;540.53857421875;13.633283333333333;;89127.0290811761;
344;1237.84033203125;16.0449;;69529.32395827981;
345;317.1761169433594;8.115883333333333;C19H24O4;96331.78235473674;
346;483.34796142578125;13.443033333333334;;100658.11075854512;
347;259.09686279296875;7.374316666666667;C15H14O4;93375.93269488473;
348;350.17095947265625;9.215133333333334;;96370.65376709106;
349;539.3212280273438;10.293233333333335;C24H46N2O11;93678.29014877223;
350;462.3220520019531;12.660883333333334;C27H43NO5;188875.52971264723;
351;486.4176330566406;9.193999999999999;C28H55NO5;84005.1388320327;
352;827.445068359375;11.878716666666666;;69023.16162309979;
353;643.470703125;18.22233333333333;;113489.10088256872;
354;372.3135681152344;10.737150000000002;C21H41NO4;114537.85082542479;
355;215.17576599121094;3.5057833333333335;C11H22N2O2;117624.99332580551;
356;339.2524719238281;9.130583333333334;C20H34O4 - C15H34N2O6;104579.64104388336;
357;461.3027038574219;11.73075;C26H40N2O5;95184.26024127219;
358;301.2171936035156;8.623233333333333;C20H28O2;109120.43333667047;
359;501.3572082519531;13.400766666666668;C26H48N2O7;86280.40198522828;
360;558.4855346679688;17.376666666666665;;111719.11688621718;
361;780.5626831054688;15.051333333333334;;85860.53480087253;
362;353.2304382324219;6.930400000000001;C20H32O5 - C15H32N2O7;116503.27610986307;
363;605.2366333007812;10.166400000000001;C34H36O10 - C29H36N2O12 - C22H40N2O17;89038.218253005;
364;931.6851196289062;13.104816666666666;;53936.9920194099;
365;395.3689880371094;12.555183333333334;C29H46;91813.4647905879;
366;576.3652954101562;15.305016666666667;C36H49NO5;55986.70022305209;
367;271.2432556152344;12.745433333333333;;97563.69024984735;
368;330.17108154296875;6.486466666666667;C19H23NO4;108772.62540063506;
369;245.13778686523438;4.161133333333334;C12H20O5;87674.02964739998;
370;316.2864685058594;7.395449999999999;C18H37NO3;161094.930561096;
371;378.23583984375;3.104133333333333;;100215.23541906728;
372;256.9574279785156;0.7787333333333333;;233680.309565796;
373;301.1426696777344;10.821716666666667;C18H20O4 - C13H20N2O6;143997.6740108949;
374;697.5279541015625;3.59035;;68671.02440364085;
375;673.3056640625;11.223383333333334;C45H40N2O4 - C38H44N2O9 - C39H44O10 - C32H48O15 - C27H48N2O17;79745.00970001229;
376;463.3200378417969;12.195816666666667;C26H42N2O5;85133.11294226098;
377;277.0908508300781;0.5640000000000001;C11H16O8 - C6H16N2O10;32139.694803222672;
378;690.4354858398438;16.446566666666666;C42H59NO7;70470.75934091119;
379;439.35833740234375;11.773016666666667;C30H46O2;115802.85347283883;
380;464.2411804199219;10.885133333333332;C28H33NO5;81384.46553626918;
381;271.1701965332031;7.437733333333333;C18H22O2;88852.05135681156;
382;285.1856689453125;7.2052000000000005;C19H24O2;101873.43872735584;
383;608.4321899414062;16.0449;C38H57NO5;76723.85746604642;
384;629.4219360351562;13.823550000000001;C36H56N2O7 - C34H60O10 - C29H60N2O12;118434.60076855408;
385;782.5775146484375;14.457733333333334;;78774.60215087797;
386;1205.7764892578125;15.0302;;50135.99537384122;
387;792.5985717773438;4.182266666666667;;87638.39439843716;
388;435.2944030761719;3.4212333333333333;C22H42O8;73563.21280291764;
389;1183.409423828125;9.87045;;81813.11814741504;
390;1161.4327392578125;9.87045;;83897.33358639493;
391;630.4148559570312;15.114766666666666;C40H55NO5;79988.14841761767;
392;577.2807006835938;9.65905;C40H36N2O2 - C34H40O8 - C27H44O13 - C22H44N2O15;99822.07555328407;
393;628.3651123046875;12.851133333333333;C39H49NO6 - C32H53NO11;65298.23518261779;
394;714.5492553710938;13.569866666666666;;73132.27729687621;
395;384.1346740722656;7.7971;;115993.48180584719;
396;593.4553833007812;17.017333333333333;C34H60N2O6;74456.1745062258;
397;293.2113037109375;9.65905;C18H28O3;109692.93240771488;
398;540.53857421875;13.738983333333334;;173111.1935494384;
399;407.2631530761719;2.9984333333333333;;87096.26091159071;
400;323.2958068847656;11.350216666666666;C21H38O2;73968.3432371211;
401;430.9148254394531;21.541166666666665;;75013.17105468646;
402;402.3231201171875;9.27855;C22H43NO5;72127.84299694741;
403;257.19110107421875;8.158166666666666;C18H24O;62832.41259899901;
404;490.33966064453125;7.50115;C25H47NO8;67879.38406567408;
405;372.3487854003906;9.236266666666667;C22H45NO3;74003.36468298352;
406;347.11407470703125;5.958;C18H18O7;95400.29786737075;
407;1454.1142578125;15.347283333333333;;79406.14011126722;
408;935.7138671875;12.280366666666668;;47408.10429461747;
409;566.4280395507812;4.541616666666667;;56781.34086912571;
410;501.3572082519531;13.02025;C26H48N2O7;93570.26418212874;
411;615.4600219726562;14.373166666666666;;70616.14079858433;
412;909.5479125976562;19.448333333333334;;116922.47149933022;
413;475.3268127441406;3.59035;;67814.62301464842;
414;459.2583923339844;8.306133333333333;C23H38O9 - C18H38N2O11;63758.96665313764;
415;1209.80712890625;15.664383333333335;;55100.45103788655;
416;490.33966064453125;7.4166;C25H47NO8;62339.46468408215;
417;393.31494140625;16.214033333333333;C28H40O - C23H40N2O3;82522.40466847277;
418;750.5140991210938;13.71785;;132332.51112704485;
419;762.5172729492188;13.485316666666668;;103218.92458113069;
420;584.4447631835938;3.3578166666666664;;61457.29344473276;
421;537.3057861328125;9.616783333333332;;79686.08798107882;
422;512.3380126953125;13.844683333333334;C31H45NO5 - C24H49NO10;67851.47928930567;
423;540.53857421875;13.400766666666668;;110154.73218395976;
424;357.20281982421875;5.112433333333333;C17H28N2O6;55140.48395727556;
425;641.4281616210938;13.844683333333334;C41H56N2O4 - C35H60O10 - C30H60N2O12;59251.679953062936;
426;718.5459594726562;14.161783333333334;;69917.35187170468;
427;322.21173095703125;2.89275;;71963.26582266248;
428;299.25872802734375;9.109433333333333;C18H34O3;72797.33242730655;
429;699.3591918945312;8.7712;C48H46N2O3 - C41H50N2O8 - C35H54O14 - C30H54N2O16 - C28H58O19;77033.48076635759;
430;414.39544677734375;10.293233333333335;C25H51NO3;130237.70243713357;
431;457.3678894042969;13.02025;;72255.18991149902;
432;388.3078918457031;9.405383333333333;C21H41NO5;88107.8108047183;
433;727.2781982421875;9.76475;C47H38N2O6 - C41H42O12 - C34H46O17 - C29H46N2O19;68021.0795797735;
434;375.21624755859375;4.96445;C17H30N2O7;60538.93670251482;
435;294.1788330078125;2.385383333333333;;98468.74713684079;
436;499.33990478515625;12.851133333333333;C26H46N2O7;86149.8431822517;
437;317.20953369140625;12.280366666666668;;89658.98541943393;
438;265.1529846191406;2.4065333333333334;C14H20N2O3;100578.36415792847;
439;240.98818969726562;0.5640000000000001;;55988.26498828125;
440;312.1971740722656;9.912716666666666;C20H25NO2;65176.18815058912;
441;362.26837158203125;12.00555;C22H35NO3;69042.59564843662;
442;362.9277648925781;21.541166666666665;;73160.01576476949;
443;562.35009765625;14.818783333333332;C35H47NO5;67394.91229243453;
444;632.4326171875;16.806;C40H57NO5;74331.61062774606;
445;582.415771484375;16.023766666666667;C36H55NO5 - C29H59NO10;65844.27038721337;
446;446.3584289550781;14.670800000000002;;56082.60772338851;
447;458.3839416503906;8.517533333333335;C26H51NO5;75898.94709332353;
448;337.23638916015625;8.559816666666668;;108184.88626916477;
449;281.2494812011719;9.363116666666667;C18H32O2;73343.83286932323;
450;455.3553771972656;10.0607;;139103.47982519516;
451;285.1856689453125;6.930400000000001;C19H24O2;69950.89129608145;
452;644.4007568359375;9.27855;C33H57NO11;60412.06891059809;
453;604.4004516601562;15.0302;C38H53NO5 - C31H57NO10;60506.646904877256;
454;286.2752685546875;11.117683333333334;C17H35NO2;65280.798773864066;
455;288.2902526855469;6.930400000000001;;70282.38519970713;
456;362.15447998046875;9.553366666666667;;60000.61299121151;
457;606.4174194335938;14.457733333333334;C38H55NO5 - C31H59NO10;57470.752668944195;
458;491.3220520019531;3.5480666666666663;;64877.03325418822;
459;499.33990478515625;12.00555;C26H46N2O7;66063.49303820755;
460;330.3043212890625;7.754816666666667;;79480.55423266596;
461;314.17626953125;7.649116666666667;C19H23NO3;56473.85515180982;
462;293.2113037109375;9.7859;C18H28O3;100883.75404101648;
463;253.1444854736328;4.96445;C14H20O4;59362.42780084243;
464;357.1675109863281;6.718999999999999;C16H24N2O7;61231.52956805423;
465;279.2325134277344;10.187533333333333;C18H30O2;96203.06144915755;
466;246.931884765625;0.6518833333333334;;104305.26426879881;
467;287.1280822753906;5.704316666666667;C17H18O4;64619.03645782495;
468;608.4321899414062;15.114766666666666;C38H57NO5;69176.51195114125;
469;458.36590576171875;12.195816666666667;C29H47NO3;60185.25709661881;
470;388.2844543457031;12.364933333333333;C24H37NO3;63127.74642950424;
471;344.1868591308594;2.829333333333333;C20H25NO4;60859.504286330855;
472;649.4808349609375;16.298583333333333;;71129.15879873485;
473;355.0143127441406;11.15995;;65228.50238409411;
474;579.4396362304688;16.446566666666666;C38H58O4 - C33H58N2O6;66910.92195367368;
475;461.1410217285156;5.66205;C23H24O10 - C18H24N2O12;56075.98437165841;
476;501.3572082519531;11.2868;C31H48O5;83024.61704858413;
477;277.2176513671875;10.546899999999999;C18H28O2;85113.94414697216;
478;301.2171936035156;8.20045;C20H28O2;62767.67349804732;
479;479.3514099121094;12.280366666666668;C27H46N2O5;54257.261911621536;
480;470.3713073730469;2.6179166666666664;;58357.858822464106;
481;293.2113037109375;9.088283333333333;C18H28O3;79097.36127148455;
482;216.15960693359375;4.39365;C11H21NO3;65882.37508064255;
483;642.380859375;13.485316666666668;C40H51NO6 - C33H55NO11;97747.7601756584;
484;347.11407470703125;8.031333333333333;C24H14N2O - C18H18O7;57656.962977905394;
485;237.15773010253906;3.5057833333333335;;77655.03251464834;
486;357.2873229980469;2.1105833333333335;C23H36N2O;66896.86760787958;
487;641.3233032226562;7.7336833333333335;C38H44N2O7 - C31H48N2O12 - C25H52O18;59083.89368635569;
488;657.4336547851562;14.734216666666667;C39H60O8 - C34H60N2O10;51012.73523159819;
489;673.5882568359375;12.132383333333333;;45951.80512570194;
490;730.5498657226562;13.971516666666668;;76468.11397781335;
491;536.4381713867188;18.602833333333333;;123894.10114502003;
492;329.243896484375;4.71075;C17H32N2O4;57057.5893494875;
493;225.0107421875;0.5640000000000001;;40281.371609375004;
494;615.4600219726562;14.649666666666667;;66787.6876462404;
495;338.3436279296875;14.797633333333332;C22H43NO;51018.560806113586;
496;498.9027404785156;21.541166666666665;;62371.997432860466;
497;768.5650634765625;13.92925;;48462.86194921951;
498;393.2587585449219;9.215133333333334;C18H36N2O7;117101.78366229303;
499;393.2587585449219;9.215133333333334;C18H36N2O7;56554.63734961026;
500;554.553466796875;13.252783333333333;;96909.98002185067;
501;575.435302734375;16.319733333333332;;167053.9239490658;
502;273.9635009765625;0.8210166666666667;;124944.95794604499;
503;271.1701965332031;8.1793;C18H22O2;73469.30150622553;
504;328.259521484375;4.055416666666667;C22H33NO;62570.316419189774;
505;279.2325134277344;10.864;C18H30O2;128288.5347465813;
506;333.202880859375;9.743616666666666;C20H28O4 - C15H28N2O6;116983.45958905017;
507;453.345703125;10.504633333333334;C29H44N2O2 - C23H48O8;54984.973747681164;
508;679.5136108398438;3.992;;85118.56003124997;
509;350.24114990234375;4.055416666666667;;58139.23321652258;
510;340.26080322265625;4.013133333333333;;106792.04512548834;
511;275.1275939941406;7.3109;C16H18O4 - C11H18N2O6;77633.87208575463;
512;344.1868591308594;5.07015;C20H25NO4;89298.89081835904;
513;691.4192504882812;13.591016666666667;C48H54N2O2 - C37H58N2O10;59119.62887338245;
514;524.5062866210938;12.851133333333333;;71139.97879266395;
515;366.2371826171875;2.7024833333333333;;69598.81409852611;
516;391.24578857421875;9.4688;C23H34O5 - C18H34N2O7;86086.80343432585;
517;566.8900756835938;21.541166666666665;;55647.62672119063;
518;665.4744262695312;15.896916666666668;;64947.032431029955;
519;686.4058227539062;15.368433333333334;C49H51NO2 - C42H55NO7 - C35H59NO12;70804.95831225609;
520;279.2325134277344;12.132383333333333;C18H30O2;68736.93266378777;
521;304.28570556640625;7.099516666666667;C17H37NO3;82578.73960156241;
522;557.1982421875;11.921;C29H32O11 - C24H32N2O13 - C17H36N2O18;58024.23595481929;
523;353.2304382324219;7.099516666666667;C20H32O5 - C15H32N2O7;63143.27183349574;
524;707.3069458007812;11.307933333333333;C45H42N2O6 - C39H46O12 - C34H46N2O14 - C32H50O17 - C27H50N2O19;68666.88264328;
525;481.3636474609375;13.654433333333333;C32H48O3 - C27H48N2O5;103779.16358129882;
526;903.5669555664062;18.941;;79972.67405227566;
527;337.23638916015625;9.320833333333333;C20H32O4 - C15H32N2O6;72853.9706711429;
528;651.3505249023438;14.818783333333332;C38H50O9 - C33H50N2O11 - C26H54N2O16;47530.44481683355;
529;264.23272705078125;5.683183333333333;C17H29NO;79658.61502020262;
530;315.1955871582031;6.5287500000000005;C20H26O3;70798.40140798947;
531;649.4124145507812;10.673733333333333;C46H52N2O - C40H56O7 - C33H60O12 - C28H60N2O14;66372.29481130981;
532;331.2835388183594;9.743616666666666;C19H38O4;53650.828131729286;
533;413.3241882324219;12.956833333333332;C24H44O5;71966.10394604449;
534;717.503173828125;14.373166666666666;;109914.96102612388;
535;317.10272216796875;5.260400000000001;C17H16O6;58277.25136944579;
536;366.16845703125;7.458866666666666;;85836.59936242683;
537;287.16412353515625;6.507616666666666;C18H22O3 - C13H22N2O5;53640.01010882596;
538;629.3467407226562;8.961466666666666;C39H48O7 - C34H48N2O9 - C27H52N2O14;59918.000833008286;
539;613.4445190429688;14.161783333333334;C33H60N2O8;84817.2779409177;
540;309.1109313964844;7.0572333333333335;C19H16O4 - C14H16N2O6;46960.74510182197;
541;592.4006958007812;15.0302;C37H53NO5 - C30H57NO10;48095.7498183294;
542;617.4766235351562;15.199316666666666;;70104.28738281206;
543;520.347412109375;3.4212333333333333;C26H49NO9;57934.37711505138;
544;393.2587585449219;10.187533333333333;C18H36N2O7;94120.01860241705;
545;244.13296508789062;5.810016666666667;;55024.20343402082;
546;736.5347290039062;14.69195;;84665.40483886702;
547;297.1329345703125;4.351383333333334;C15H20O6 - C10H20N2O8;49859.7157844847;
548;717.3175048828125;12.153533333333334;C50H40N2O3 - C43H44N2O8 - C36H48N2O13 - C37H48O14 - C30H52O19 - C25H52N2O21;53040.73170252287;
549;568.4005737304688;15.6221;C35H53NO5 - C28H57NO10;50297.05433644909;
550;548.3766479492188;3.7806166666666665;;52688.02599824501;
551;947.6564331054688;12.555183333333334;;57555.67034585507;
552;353.2304382324219;7.353166666666667;C20H32O5 - C15H32N2O7;85419.29329431133;
553;732.5628051757812;14.607383333333333;;52978.366475723975;
554;287.1280822753906;6.5287500000000005;C17H18O4;51997.14816049218;
555;385.2937927246094;11.625033333333333;C22H40O5;66291.98095544371;
556;526.5214233398438;12.829983333333333;;81198.1727998047;
557;493.3100891113281;12.555183333333334;C23H44N2O9;77369.67697363261;
558;209.11810302734375;5.556349999999999;C12H16O3;59252.96873272689;
559;637.328857421875;9.595633333333334;C39H44N2O6 - C32H48N2O11 - C26H52O17;50104.9550470575;
560;321.1104736328125;6.000266666666667;;50800.265404052814;
561;813.5128784179688;13.591016666666667;;88846.14734167475;
562;637.3758544921875;11.244516666666668;C44H48N2O2 - C38H52O8 - C31H56O13 - C26H56N2O15;54963.6268748774;
563;480.3546142578125;7.5857;C24H49NO8;93985.75812359602;
564;453.3348388671875;15.85465;C25H44N2O5;28450.497381576835;
565;363.2890930175781;11.688466666666667;C23H38O3 - C18H38N2O5;61984.124531220026;
566;317.20953369140625;5.66205;C20H28O3 - C15H28N2O5;64449.24230590831;
567;369.2995300292969;12.977966666666667;C22H40O4;69382.16721643068;
568;424.1747131347656;7.0572333333333335;C24H25NO6;70007.55791943352;
569;744.5656127929688;14.3943;;61947.4654357304;
570;605.435302734375;2.9773;C38H56N2O4 - C31H60N2O9;43521.10321471411;
571;770.5421752929688;13.443033333333334;;46549.64088330083;
572;402.3231201171875;9.7859;C22H43NO5;59235.35764282275;
573;427.35833740234375;13.252783333333333;C29H46O2;59409.92300366186;
574;323.19512939453125;3.5480666666666663;C17H26N2O4;47864.4154104002;
575;645.4860229492188;17.905166666666666;;67367.78936691281;
576;333.202880859375;9.65905;C20H28O4 - C15H28N2O6;56351.69999487352;
577;397.3837585449219;14.586233333333332;C29H48;57175.6196284796;
578;423.3255615234375;14.2252;C29H42O2 - C24H42N2O4;45023.85835400317;
579;634.3724365234375;15.199316666666666;C38H51NO7;45296.09194650256;
580;411.3627014160156;16.425433333333334;C29H46O;39620.65564459244;
581;644.4007568359375;13.2105;;50393.10202844203;
582;361.27386474609375;11.963283333333333;;56998.55578637689;
583;386.36395263671875;9.5745;C23H47NO3;77309.58867868071;
584;691.3143920898438;12.343783333333333;C45H42N2O5 - C39H46O11 - C32H50O16 - C27H50N2O18;54038.1728145902;
585;314.26904296875;7.374316666666667;C18H35NO3;47310.38021197488;
586;279.2325134277344;11.15995;C18H30O2;63571.72681024184;
587;353.2694396972656;9.2997;C21H36O4;98791.77463391169;
588;353.2694396972656;9.2997;C21H36O4;50252.53559362773;
589;1183.7919921875;15.64325;;43113.35643081639;
590;987.4950561523438;16.38315;;44332.55709855719;
591;340.2857666015625;12.00555;C20H37NO3;64022.12002725154;
592;713.5504760742188;20.5265;;97805.62929733298;
593;1475.5303955078125;10.9697;;48977.96766088946;
594;244.20303344726562;0.9689833333333334;;68078.08746656035;
595;810.6121826171875;3.8017499999999997;;41465.9944420623;
596;749.6066284179688;19.85;;116016.89078124917;
597;582.415771484375;15.0302;C36H55NO5 - C29H59NO10;52827.07494308502;
598;630.382080078125;12.597466666666666;C39H51NO6 - C32H55NO11;81959.35238537607;
599;649.3375244140625;14.267483333333333;C44H44N2O3 - C38H48O9 - C33H48N2O11 - C31H52O14 - C26H52N2O16;40811.140920197155;
600;738.5150756835938;13.823550000000001;;46658.230330749466;
601;372.3135681152344;9.616783333333332;C21H41NO4;48365.441513251826;
602;607.2908935546875;13.9081;C41H38N2O3 - C30H42N2O11 - C28H46O14 - C23H46N2O16;41522.67469021653;
603;317.1761169433594;6.718999999999999;;42360.09271136468;
604;357.20281982421875;6.359633333333333;C22H28O4 - C17H28N2O6;50005.41867242428;
605;285.1856689453125;6.697866666666667;C19H24O2;93099.27724426278;
606;326.1756591796875;5.9157166666666665;C20H23NO3;53772.3650597534;
607;393.2489013671875;2.6179166666666664;;55397.69972970584;
608;598.3760986328125;12.660883333333334;C35H51NO7 - C28H55NO12;45619.21901709034;
609;351.21636962890625;6.04255;C15H30N2O7;112630.74381665018;
610;481.3311767578125;11.561616666666668;C26H44N2O6;49324.91676977575;
611;791.27099609375;12.42835;C45H42O13 - C40H42N2O15 - C38H46O18 - C33H46N2O20 - C26H50N2O25 - C27H50O26;49792.61688185154;
612;745.5740966796875;18.201166666666666;;82103.22731201189;
613;767.270751953125;11.350216666666666;C49H38N2O7 - C43H42O13 - C38H42N2O15 - C36H46O18 - C31H46N2O20 - C24H50N2O25 - C25H50O26;59066.36692064611;
614;337.23638916015625;9.511083333333334;C20H32O4 - C15H32N2O6;54964.59143426515;
615;590.5525512695312;18.497;;74108.53089904755;
616;729.285400390625;11.942133333333334;C43H40N2O9 - C36H44N2O14 - C30H48O20;56997.799263611334;
617;391.1947937011719;8.242716666666666;C18H30O9 - C13H30N2O11;50934.542756729206;
618;461.364013671875;12.766566666666668;C29H48O4;45634.328172118876;
619;293.2113037109375;8.010183333333334;C18H28O3;47752.006712524635;
620;391.24578857421875;9.680200000000001;C23H34O5 - C18H34N2O7;60194.69920703112;
621;384.18011474609375;8.686649999999998;C22H25NO5;52900.31599514717;
622;462.35260009765625;7.247483333333333;;40133.394198242306;
623;453.3348388671875;13.992666666666667;;33351.77491235306;
624;606.4174194335938;15.474133333333333;C38H55NO5 - C31H59NO10;42912.83720605535;
625;594.4158935546875;15.664383333333335;C37H55NO5 - C30H59NO10;45285.53593942205;
626;443.3370666503906;12.11125;C25H46O6;78831.8200849608;
627;273.185546875;8.813483333333332;C18H24O2;61724.22374545245;
628;452.3246154785156;10.229816666666666;C22H45NO8;46005.14503601127;
629;419.24139404296875;10.716016666666667;C24H34O6 - C19H34N2O8;81636.00699508688;
630;1175.869873046875;14.586233333333332;;49060.82027823685;
631;451.3257141113281;3.5057833333333335;C23H46O8;30275.833781204197;
632;565.4583740234375;16.869333333333334;C33H60N2O5;41291.2152401726;
633;471.3483581542969;11.477066666666667;;53839.31857800307;
634;391.2834777832031;14.713083333333334;C19H38N2O6;44033.59268659938;
635;530.4539794921875;16.5734;;40907.04490548804;
636;335.2197265625;8.898050000000001;C20H30O4 - C15H30N2O6;69391.61333581503;
637;427.1503601074219;11.8153;C27H22O5 - C22H22N2O7;44935.25983030734;
638;492.3555908203125;2.6179166666666664;C25H49NO8;49188.19013520821;
639;437.34295654296875;11.7096;C30H44O2 - C23H48O7;63778.29180944845;
640;479.3207092285156;3.2098333333333335;;47687.023185165475;
641;469.33050537109375;13.252783333333333;C25H44N2O6;43025.869053833034;
642;718.5202026367188;3.27325;;42526.52937667842;
643;395.3318786621094;12.4072;;35063.44258221482;
644;390.32269287109375;9.003733333333335;C21H43NO5;80229.40619891336;
645;569.405029296875;12.42835;C32H56O8 - C27H56N2O10;44126.78369627403;
646;673.5177612304688;17.9685;;51621.5360861224;
647;457.3522644042969;12.893416666666667;C26H48O6;53232.970640136926;
648;366.30194091796875;12.364933333333333;C22H39NO3;44246.84440252679;
649;844.6305541992188;17.05966666666667;;84549.74421875033;
650;591.4601440429688;15.1359;;68358.95934130838;
651;381.2622985839844;10.398933333333334;;64516.21428314176;
652;288.2902526855469;6.866983333333334;C17H37NO2;54088.23665002415;
653;295.2276611328125;8.306133333333333;C18H30O3;42555.02372900426;
654;319.1189270019531;6.31735;C17H18O6;49647.99762734967;
655;588.5369262695312;17.482333333333333;;47450.513992766864;
656;292.7231140136719;3.3578166666666664;;37292.52724229436;
657;408.1796875;6.866983333333334;C24H25NO5;50506.559153747316;
658;299.25872802734375;9.363116666666667;C18H34O3;46747.22828274506;
659;579.1805419921875;11.921;;47137.052717560284;
660;366.16845703125;5.323816666666667;C22H23NO4;82029.70425225829;
661;413.3241882324219;12.80885;C24H44O5;61824.87916314677;
662;291.1957092285156;6.613316666666666;C18H26O3;73618.69113623034;
663;689.4991455078125;4.7953;;41739.979255447375;
664;636.3919677734375;10.631466666666666;C38H53NO7 - C31H57NO12;42368.018034988076;
665;511.3410339355469;11.477066666666667;C27H46N2O7;51479.136454040454;
666;500.266845703125;8.137033333333333;C28H37NO7 - C21H41NO12;49282.448820343176;
667;611.4302978515625;13.633283333333333;C33H58N2O8;68682.92636694318;
668;583.4560546875;2.9773;;34483.54032461553;
669;959.5309448242188;11.625033333333333;;45103.79781123288;
670;1019.7338256835938;13.50645;;27755.965768180366;
671;484.4020690917969;8.728933333333334;C28H53NO5;49720.595935425394;
672;411.3627014160156;17.017333333333333;;50489.808059234216;
673;605.3436889648438;9.215133333333334;C32H48N2O9 - C26H52O15;46467.50318786662;
674;660.3858032226562;15.262733333333333;C47H49NO2 - C40H53NO7 - C29H57NO15;44360.45642002131;
675;326.1756591796875;9.553366666666667;C20H23NO3;54134.346351501816;
676;316.322265625;8.20045;C19H41NO2;43468.567845825346;
677;272.2611083984375;11.3925;C16H33NO2;37423.66620220949;
678;444.2016296386719;8.686649999999998;;45040.606625121574;
679;214.12115478515625;6.782416666666666;;45685.78935888673;
680;326.3077697753906;9.193999999999999;C20H39NO2;40013.84004440355;
681;373.1985778808594;6.90925;C22H28O5 - C17H28N2O7;46347.22847085581;
682;477.25958251953125;7.28975;C25H36N2O7;44429.27077355961;
683;401.160888671875;5.302683333333333;C28H20N2O - C22H24O7;41274.547711150975;
684;315.251708984375;9.320833333333333;C18H34O4;42931.789657226764;
685;693.4385986328125;13.12595;;39582.390399353535;
686;429.3759765625;14.966783333333332;C29H48O2;39534.247897292866;
